date,description,type,from,to,amount,currency,comment,tx_hash
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x4571753311E37dDb44faA8Fb78a6dF9a6E3c6C0B,21159.315124191100,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x5BB8dC0c4bA02eF91335A7007f5a8cB0e7bB0443,21141.206696292600,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x39b520162E9D1b93C24a8d68Eb4e5a06527c79A7,16584.516246876000,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x47B99D6A4bA5B4893730B776F06B0432e6C844fA,14267.587648572400,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xcfe772359db751F44b24Ff72B4A74F68A2f8675a,9582.84253388251,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xEE91ae665Be6a92a1241911cEa3cae9D50Fe658D,6880.239619155930,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xF7de1eEDE3F7b46EdB6f851E0227127482446359,5898.830801302150,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x23443c67362b06Efd93ec22368d9EC889433eB9d,5046.958144662720,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x14f25b5E6d3e00aEb8BB0AEA93ab94cDf84090db,4942.021889989800,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xC79717479e7273f381d7e482a6900A3891C2F8f4,4751.7263296052800,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x55F140Fcf624A61687B660592F3389BeD545b059,4404.694769688050,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x5667875A5176F628Abf1f2E2A3c26CE68f111860,3833.457139776360,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xA075fF50eCd39819B85f62dc4AAa047718688Bc8,3189.8299391440200,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xA3F19470d3Fc0c0F69bD82876bd573B592cA9597,2778.891128237270,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x31142c014644c0e6D30724A1cAA576Deb700B345,2730.0798555968100,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x8b428F7d6C8971d2481D0EB77A3f38a32be0B4c5,1749.972008816130,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xed65baFD7076E6E03Bc1ee733a4E16440a0a9e33,1502.2513773855300,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x4e6467C6869632CE3399771789f13A49708b82Bf,1257.293361954800,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x0D389aa79159030f4c7651eA98F56193f448C3F9,987.3425259836560,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x7aA13d2cC22936538283050Ffb62BdA7Bd27911d,906.669449826986,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x7fDF77E88CbE0815fe6c8F32Cc2C24D81678BD07,716.7971112975650,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x61C4a38D7e9ea4095FA7D507CF72Bf61eb5e1556,691.2374907782310,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
