date,description,type,from,to,nonce,amount,currency,comment,tx_hash
2021-06-26T19:18:17Z,,,ychad.eth,0x0000000000000000000000000000000000000000,,445.2632495619470,yvDAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0x19D3364A399d251E894aC732651be8B0E4e85001,ychad.eth,,468.2989196159490000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,244255.08360006200,yvDAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,ychad.eth,0x0000000000000000000000000000000000000000,,244255.08360006200,yvDAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0x19D3364A399d251E894aC732651be8B0E4e85001,ychad.eth,,256891.607095677000000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,25015.563199955300000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x77dF7dbE2E0Bb2832Fe9a51aC5F60A4B02935Bac,,5702.236706654080000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x403dA97827028580B847252B39e4bD273ab11E03,,4451.743910888440000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1C471a81f12E97D7C38581981084265B5a31215A,,1975.953771574370000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3cA31c9cfEf27fD3d5Ae59cAaDcc33B9aaF09C22,,1476.061269886540000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xAB7E42192E98878Fdd3b8cE8b477D87d27E12208,,1049.605937761100000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x37Afac0d2ab65BBeD14A254b8Ab52514B69482c5,,861.344014048604000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x6E7103eC14D6f89ebCAf1D526520b9BcbC760066,,748.84867876495900000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x0319Bc4625896d0d8dd3c2d4c3FFF7b5d611Da44,,695.598972301779000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x806388E04b7583a0148451A8ECd29A748b8fd584,,692.274291836733000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3806963995fFd3AEBC91B323A481A4D0e7f48e68,,647.456929914924000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x19145B49fd5e4c345822a4a83Fe5543C5BBB785c,,553.285483087918000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9319DdCD58C8e9657A9BC039c5f5C184fB9C814e,,494.230045237283000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x0C8fB96bF3bC4E6007cFa52D4d9697acB8D346dF,,412.4780514877040000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x6c77c66402872e6E590c251330D7F898e772A46a,,411.983660932070000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3B15CEc2d922Ab0Ef74688bcC1056461049f89CB,,401.531235766456000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xE49CBd4D20b6a7313391A7FA620faa2A15acad78,,401.085332754128000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xce80701291bd49734A45cd38f8a4D4725afE2688,,321.76156499205900000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xf28b3feada7792c889CEe230aB41c69e1328db92,,314.179480531714000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1cED2cef30d40Bb3617F8d455071b69F3B12D06f,,312.053013434556000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xBA8d060DA3Efa1911A02Cee03cCB819c56d61d82,,298.94840174319900000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xE13C6dC69B7ff1A7BA08A9dC2DD2Ac219A34133E,,280.032846520775000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x0387D965A607009B865652830E675A2AD5C734A5,,253.414202728447000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x58831F5eC6a394B210c2411bDA980E4bDF256080,,239.741367499703000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x817066dE5c94E7122a231Ac3Bb3B28Ee8F3acaba,,232.507036524469000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xaC149daC01C4D5f6f5dB88AEC053a88fe958cB8B,,228.774881602094000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1eE43723Fe9A88B2DF81f81920aAadD9F04Cca27,,220.242777563493000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x81ebd07C0a0c150426C6ed75Ab990787173F83bD,,181.218680137092000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x567a904799011C2edcdf3D21178b6828B009B446,,151.14610585398600000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xaC8ec5e70840293802C301098999E538705738E2,,127.907415341410000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xdA4345eEECeD846609a7A2a66310F0FD4222aB80,,118.203735083965000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xf85da3dB988CCd0b751F37Ad403116F4A003a477,,101.476575165097000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xA56a3DcE71421cD83201DdAB408122255A45aDb4,,58.411408099147700000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x23A739dD76Be98B3fe98E56d33C04417c879D45F,,55.895185226820200000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x24de8d8325D28a39cC80e44A6659239EDb796989,,52.626700634622800000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xc4C2661DaD8Aee92F6BD24f0996A49D97ce18Ea6,,52.152884823360200000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,,50.784231873747100000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x63F0d5F432AcBe8f7379A568128Bb66dAf14C504,,48.622616678077700000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xDeFc925DD7d7Be4e538fE320CbA30673caB9566e,,46.973577138322800000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xC6Ca71EB4b0a9F68A054a8a051Ca1897e6a86DC3,,44.472798251484500000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x767Ecb395def19Ab8d1b2FCc89B3DDfBeD28fD6b,,44.282915472638800000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x8da02D597a2616e9eC0c82B2b8366B00d69da29A,,32.24878097836400000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x26F057f48FCBCd2E5461dd623E4C38706E3f2D47,,23.946058009800800000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x46EEA8D5b37D2Db51f35c1bC8C50CBf80fb0fFE5,,20.21669771031200000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x261744275cB46D1CF6cD54C5bBe50cB6974Bb630,,18.483671020821000000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x21c9a044f2D95FCf62a1Dd0E6bC7a84969DfE83F,,14.457573633196600000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5564ac438eB845CF0607cf26C78c241907A00e83,,13.722923169284100000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xcAb64f650324db506E5df9d93ba6B72da549D8cC,,12.438822749235400000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xdeF3b9878973BB54333DE447cf62c7bd55E15A75,,12.062058495397600000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x7aF7Ae5C640E5D8A0B71f24d6081DD7152FB38cA,,11.225757228569200000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x233A7769249e8195DC7D933A859f587f71443e7c,,8.689479265315210000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x005b0743D8b2eD646499dC48b64B95E71B8afa43,,7.832734551585500000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x780ad0Cfd2292Ced8EB44BA4A0eA2f70b4551c8B,,7.058675941960740000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x53e213da8C28d85dc6663c3b5e35Bb0ffBb05752,,5.072956245110750000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xfEa558b246830DB0f2a5f7bd6Fbe753239B08B25,,4.426888746265520000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xEED2E3449bfA8bCD4a2ee4d47048F784ff227dAd,,3.632004367839330000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xa703862d21E18A391278ae472cC2A87d34e082F6,,2.571235300709700000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9E70c8a9e20c0DD13adE9E994c412E76E62dF5FB,,2.208790661431670000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5d47E871F81F84D3154AEC772bCce14973112C69,,1.675314618231370000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xbeff212e57f38b68a194B56e021d5564149455fA,,0.885887152634911000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x877a85d4635Cb3fe33Cff35e3bC2f26C80FF91Dc,,0.759775967108056000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xb9aCd91722c26aE9200Ab93356e00559A3715e6f,,0.220436024996257000,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,georgems.eth,,0.092111802557617700,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x0119b5CD310308F698A0F334D2183030F78C1Ffc,,0.076989948697728100,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xa82e91C597Ecc6E222D689e3FeAd4B0C964b3Ef5,,0.008880548514822910,yUSD,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,10233.519816630900000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x6bB8Bc41E668B7c8eF3850486C9455B5C86830b3,,7211.717982637850000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,sebytza05.thisisme.eth,,881.155259133475000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xc4374C15b5d3e0f43125CC944Abf5D1411a4a0db,,381.74410551344600000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9B0AB20e766a3A3da829CD96E96BC56C827F0e4e,,353.395976703225000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5b922dbc92fC70F7a6d988c6163c9746d7bB50FF,,308.193044317623000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x2dcc372E20e0c9920b4e2d7c51C80EB92271c209,,184.185981231394000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4860358BC5F2ef802443A1b17856732D5D59276c,,162.06179378050800000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x36aD4F5dab23795C69f162cd1C3cD62cEA64b06c,,142.038218810762000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x324cAc984d3f7F40BC00BA9621d341769C90A97A,,141.54585845565500000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x424a1504Cdc6a4D08438DB6c8B4E820EdCB0Ae5A,,92.805262981638400000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xeafF046Ba675f2344B3D0713592E8E20d5638310,,88.846194795057300000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5d2bbd8b0113d5Ca3B565adFb6155C53fD3f527A,,88.72079947580870000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x28907f54a11f73414Fcd906a1823f8F71cD86933,,68.772483798072000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,minicoohei.eth,,59.481204551037500000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xBb372b06AaeeF2a869D4519c92658a2a6A493c07,,39.294868886464000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xb4b7D0f4BbA5AE6b295E2a29C597494DDB4Fb0fD,,29.560781558867000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,1215.159904047230000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x72AE94682888f4C1B5c8f0ab22a0854DcC13Af5d,,501.625733705304000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3b11B48De7CF69B7C1f0465862A4f3Dc725Ed1Ce,,249.127913271950000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x46276FE8aA685C18066A4550E3a1Bb049fcd942d,,247.371182437790000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4B37BbC8CAb32aade27Ce8b1bb2A9E614de81E03,,125.508012876918000000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x365a0A0492c5589eC4F04A9323f483D0dE6e1Df7,,51.215394030493200000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4c01b58A6353c3B763E3D011E760c67628535400,,24.291223439656300000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x91703d683c2dc619e35dC9c6dc2b71F17f1ceEeC,,9.056027491240370000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3470A5C433672E950345dFc3d2ceDeeEa8453aC4,,5.932117752626570000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:18:17Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xeFa98467d830065E876a3eAbE03D83467E42cC8b,,1.032299041251980000,DAI,,0x4ce0c829fb46fc1ea03e434599a68af4c6f65f80aff7e934a008c0fe63e9da3f
2021-06-26T19:22:14Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,719,0,ETH,Reimburse dai double dip,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,259099.208392350000000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xA5d439D40AB03bB908102ca99aeC9f1eF74bb1b5,,26710.700850961200000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x6068f3eF7CE91fa626609C24627519f6aF0D353E,,21581.832957997800000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xE8E8f41Ed29E46f34E206D7D2a7D6f735A3FF2CB,,14945.325792726300000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x767Ecb395def19Ab8d1b2FCc89B3DDfBeD28fD6b,,14693.228369712800000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x18f6e8787e852FC3636c174737fb3ADaA2384ba0,,14339.310017165600000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
2021-06-26T19:22:14Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9D3997746D940b047C4744e3C68fcA0134E6e384,,10782.408792838700000000,DAI,,0x90b54bf0d35621160b5094c263a2684f8e7b37fc6467c8c1ce6a53e2e7acbfa1
